1.5844E+18,RT @ravikushalappa1: @RashmiDVS Tragedy is still  some Indians oppose CAA in India The oppressed minorities in Muslim Theocratic States lik…
1.5844E+18,RT @aayeff1: @KewalChopra6 @sunild1909 @TanyaGhosh2312 @mervindawson @AmarCapt @MadanKandal3 @TheNameSake11 @Libertarian196 @WuntakalL @mok…
1.5844E+18,RT @aayeff1: @KewalChopra6 @sunild1909 @TanyaGhosh2312 @mervindawson @AmarCapt @MadanKandal3 @TheNameSake11 @Libertarian196 @WuntakalL @mok…
1.58437E+18,@RashmiDVS Tragedy is still  some Indians oppose CAA in India The oppressed minorities in Muslim Theocratic States like Pakistan Bangladesh and Pakistan need full security and protection from the people of India Indian Government as well as Supreme Court
1.58437E+18,#media #violence Following AmitShah/#Modi/#BJP's CAA both #IndianMedia &amp; #WesternMedia dont know they R giving credence to violent protests in #India with #destruction of lives &amp; #properties https://t.co/VqVmmrUg8g sponsored https://t.co/TB70V4rXe9 says https://t.co/6EaI714gXN
1.58436E+18,RT @MaktoobMedia: It has been 1078 days since the movement against CAA began in India; it has been 1000 days since Sharjeel Imam has been i…
1.58436E+18,RT @aayeff1: @KewalChopra6 @sunild1909 @TanyaGhosh2312 @mervindawson @AmarCapt @MadanKandal3 @TheNameSake11 @Libertarian196 @WuntakalL @mok…
1.58436E+18,RT @aayeff1: @KewalChopra6 @sunild1909 @TanyaGhosh2312 @mervindawson @AmarCapt @MadanKandal3 @TheNameSake11 @Libertarian196 @WuntakalL @mok…
1.58434E+18,RT @MaktoobMedia: It has been 1078 days since the movement against CAA began in India; it has been 1000 days since Sharjeel Imam has been i…
1.58464E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58463E+18,"RT @Tbiswasmatua: All India Matua Maha Sangha Mass gathering in Jhaubari , Coochbehar district, Demanding immediate implementation of CAA a…"
1.58463E+18,"@K_T_L @Karthik27485312 @annamalai_k @narendramodi @NIA_India That's the reason he brought CAA, but you mad people opposing it. Got it?"
1.58463E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58463E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58462E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58462E+18,RT @MaktoobMedia: It has been 1078 days since the movement against CAA began in India; it has been 1000 days since Sharjeel Imam has been i…
1.58461E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58461E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58461E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58461E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58461E+18,"@ARanganathan72 @dandvatpranaam @NupurSharmaBJP The only solution is to declare India a Hindu nation, bring CAA and Uniform Civil Code. All imported religions are second to Hindus only !"
1.5846E+18,Almost enticing civil war Amit Shah/BJP's CAA triggered violence. 'With love (Islamophilia) from West' saw next chance to denigrate India https://t.co/krjasUSPma sponsored article https://t.co/0KyK5wvHnV says CAA isn't enough for suffering Pak minorities https://t.co/rQt4GfQlat
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"@CitizenAnkit ""A Hindu minority person is all set to become PM of your country. Here in the Indian subcontinent(do not say South Asia please),the same minority is persecuted in Pakistan and Bangladesh. India has come up with CAA for them.And you are critical of it.Strange, but not unexpected."""
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5846E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,RT @CitizenAnkit: The fun part is I am scheduled to speak with a UK diplomat tomorrow working at the UN who has been critical of India duri…
1.58459E+18,"The fun part is I am scheduled to speak with a UK diplomat tomorrow working at the UN who has been critical of India during #CAA &amp; #FarmersProtest 

Now I am thinking about my opening line. What should I tell her? Suggest me some… 

#RishiSunak"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @TamilGuardian: 🚨India’s controversial CAA applies to ‘Hindu Tamils from Sri Lanka’, says Madras High Court

A ruling from the Madras Hi…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58459E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"@MehboobaMufti we r happy for Sunak.
CAA &amp; NRC is not discriminatory. Muslims wanted seperate Nation,result was Pakistan &amp; BD. In 1947 GOI had given undertaking to minorties there,that India will accept them if they wanted to come to India. Muslims r not minority there. https://t.co/r64yY3y2xl"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"@MehboobaMufti Why do you mix up NRC &amp; CAA! 
Minorities had enough positions in this great Democratic Republic of India👍

Your own father Dr Mufti Mohammad Syed was Union Home Minister👌

Here’s list of minorities who occupied eminent positions 
Pl add :Field Marshal Sam Manekshaw 👍
⬇️ https://t.co/uSK5Iq6VWI"
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58458E+18,"@YoutuberAnitaK @rightarmleftist You can permanently settle in India.. If you study IT or medicine or pharmacy , from first day you'll get a handsome salary.. go to Indian embassy in Islamabad ,ask them for Indian Citizenship via CAA .."
1.58458E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"@blackk__mamba @vijaygajera you just lookin at everything with limited knowledge. Go study geo-politics first. 
Any major reform that is going to happen india will be backlashed by west creating false narratives. CAA bill and farm laws are example. unfortunately farm law has been repealed."
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"@jaya_surya_king @SingrohaShivam @regovilla @ShashiTharoor @RishiSunak Why not, if born in India is not enough to become Indian?

What was CAA &amp; NRC is all about?"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58457E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58456E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,@MehboobaMufti Bloody bulshit NRC OR CAA hv nothing abt minorities of India but abt minorities of Islamic terroist states
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"""Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well to remember that while UK has accepted ethnic minority member as its PM, we are still shackled by divisive &amp; discriminatory laws like NRC &amp; CAA"", Prez JKPDP"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58455E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58488E+18,"we are still shackled by divisive &amp; discriminatory laws like NRC &amp; CAA.""..
My response is:"" dear Mausiji, you forgor India had following from minority-
President:
Zakir Husain
Fakhruddin Ahmed
Giani Zail Singh
Abdul Kalam

Prime Minister:
Dr.Manmohan Singh"
1.58488E+18,"RT @KaurageousDils: ‘Hindus don't have any address other than India’: Assam CM #HimantaBiswaSarma's staunch defence of #CAA.
👏👏👏"
1.58488E+18,@MehboobaMufti NRC and CAA is to fine the illegal  staying in India and exploiting jobs and government incentives from the government and harming real Indians.
1.58488E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58488E+18,"@MehboobaMufti NRC and CAA is helping India rat out illegal Rohingiyas and help people (Hindus,Sikhs,Dallas,Brahman etc) escape Islamist Terror from Afghanistan,Pakistan and other Muslim countries."
1.58488E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58487E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58487E+18,"RT @DamodarHegde4: @MehboobaMufti Why do you mix up NRC &amp; CAA! 
Minorities had enough positions in this great Democratic Republic of India👍…"
1.58487E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58487E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58487E+18,"@MehboobaMufti India will get a Muslim PM when 
1. Kashmir elects a Hindu CM 
2. A Hindu manages waqf properties 
3. Muslims denounce violent verses 
4. Aurangzeb stops being the baap 
5. Zakaat is deposited to helprahul@icici
CAA and NRC passed in our parliament, how it is divisive ma'am?"
1.58487E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58487E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58487E+18,"@MehboobaMufti Law doesn't stop you madam.
Why don't your party / alliance win 2024 and you become PM of India? NRC and CAA don't bar you to be a PM contender.
We shall support you."
1.58487E+18,"@anaamadeya @talk2anuradha lmao no. i mean abloish all reservations, bring UCC NRC CAA, declare india a hindu state,  remove secularism from constitution, remove minority status of not so minority people."
1.58487E+18,"RT @sanjukta: @_pallavighosh @PChidambaram_IN Sikhs are included in definition of Hindus, included in CAA, no political party or group like…"
1.58486E+18,"@MehboobaMufti Shameless!
Rishi Sunak is not an illegal immigrant. NRC and CAA is to weed out illegal immigrant.

Dr Manmohan Singh was a legal migrant and PM of India.

Better being a idiot than demonstrate in front of world through an equally bigoted post."
1.58486E+18,"RT @mb04573: It's really sorry state of affairs of Hindus in Pak
It is easy to say that the Hindus should fight 4 their survival
But their…"
1.58486E+18,"@Ahana_InnerLih8 And after doing this we will have to ensure that the existence of hindus lasts forever by makin india hindu rashtra ,by throwing bangladeshi ,Rohingya outside our country ,we will have to bring uniform civil code,NRC ,CAA and two child policy ,it is enough."
1.58486E+18,RT @CitizenAnkit: The fun part is I am scheduled to speak with a UK diplomat tomorrow working at the UN who has been critical of India duri…
1.58486E+18,"@MehboobaMufti NRC and CAA are important for national security ,India has always place a deserving candidate to highest post that is president Honourble APJ Kalam so don't spit ur shit every occasion"
1.58486E+18,If u don't want CAA and NRC then bring back divided land of INDIA first. https://t.co/FtNat9Sdtn
1.58486E+18,@MehboobaMufti India needs #nrc and #CAA to control illegal migrants...hope better sense prevails ✌️
1.58486E+18,Almost enticing #civilwar Amit Shah/BJP's #CAA triggered violence. 'With love (Islamophilia) from West' saw next chance to denigrate India https://t.co/rrOK9wVuQy sponsored article https://t.co/UDsAcVODin says CAA isn't enough for suffering Pak minorities https://t.co/xGgV0gnoDr
1.58485E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58485E+18,"CAA and NRC are divisive laws: @MehboobaMufti 
Criminally tortured and meted with inhuman behaviour by Islamic Countries fleeing to India are given long delayed rights is divisive,but Conspiracy for Gajwa-Ye-Hind is OK for her!Whether 3 President's in India was not enough!"
1.58485E+18,"It's really sorry state of affairs of Hindus in Pak
It is easy to say that the Hindus should fight 4 their survival
But their population is now below critical numbers and hence the best option for them is to take mass asylum in India
@PMOIndia
#Notify_CAA
#Pakistan_against_Hindus https://t.co/og8AKtMqoF"
1.58485E+18,"RT @sanjukta: @_pallavighosh @PChidambaram_IN Sikhs are included in definition of Hindus, included in CAA, no political party or group like…"
1.58485E+18,"@ARanganathan72 In India, Ms Mufti can become PM if she can get enough number of voters to support her party's candidates in LS elections.

CAA &amp; NRC doesn't prevent her from becoming India's PM.

CAA &amp; NRC is just a red herring used by her to mislead poorly informed Western media &amp; countries."
1.58485E+18,"@khanumarfa Arfa khanum, when you stop fighting for hijab, nrc, caa, triple talaak and population law, and many more as they are affecting the basic principles of INDIA. Hope you get your answer."
1.58484E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58484E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58484E+18,"RT @hoorsheikh_fiza: Why Pakistani Afgani &amp; Bangladeshi #Hindus not taking citizenship of India under CAA?

Its means these countries Hindu…"
1.58484E+18,@MehboobaMufti NRC and CAA for minority of other countries. Muslim not allowed. If you have problem go to other muslim country because you are not minority in india.
1.58484E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58484E+18,"RT @tehseenp: This great land of ours India, gave the world the 2nd woman PM, gave us Dr Manmohan Singh ji as PM, a minority born in Pakist…"
1.58484E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58484E+18,"RT @PS40144590: @MehboobaMufti CAA was for giving citizenship to Hindus,Sikhs,Christians,Buddhists who escaped Islamic Terrorists from Paki…"
1.58484E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58483E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58483E+18,"RT @sanjukta: @_pallavighosh @PChidambaram_IN Sikhs are included in definition of Hindus, included in CAA, no political party or group like…"
1.58483E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58483E+18,"RT @sanjukta: @_pallavighosh @PChidambaram_IN Sikhs are included in definition of Hindus, included in CAA, no political party or group like…"
1.58483E+18,"@MehboobaMufti These laws neither divide the country nor discriminate any religion.  CAA does not deal with the current citizens of India and madam, if you are a citizen of India, record so in the registry NRC.  Simple.   You are safe with these laws."
1.58483E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"RT @sanjukta: @_pallavighosh @PChidambaram_IN Sikhs are included in definition of Hindus, included in CAA, no political party or group like…"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"RT @PS40144590: @MehboobaMufti CAA was for giving citizenship to Hindus,Sikhs,Christians,Buddhists who escaped Islamic Terrorists from Paki…"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,@MehboobaMufti NRC &amp; CAA implemention will ensure that the authentic right person/native of India proves his capabilities to be the deserving PM/CM candidate. Think 🤔
1.58482E+18,"And after Corona leaves UK, CAA rules can be formulated in india https://t.co/xJ3XtTTwzj https://t.co/Zyhh97n92H"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"@YoutuberAnitaK There is an citizenship amendment act(CAA) in Indian constitution that allows refugees from pakistan afghanistan bangladesh etc to have citizenship of India the only requirement is that person shouldn't be a muslim, since you're a hindu you should apply for it, love from India🇮🇳"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58482E+18,"@MehboobaMufti Well said. We are not only involving ourselves in NRC and CAA, but other aspects are also prominent .Since Modi has become the PM we have lost the harmony , the social and religious bonding, the respect which people had for each other. I callhim a panauti of India"
1.58482E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,@ShekharGupta That does not mean that India should open gates for Pakistani Muslims through CAA
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"RT @tehseenp: This great land of ours India, gave the world the 2nd woman PM, gave us Dr Manmohan Singh ji as PM, a minority born in Pakist…"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"@narendramodi @RishiSunak Congratulations to Rishi Sunak... He is indeed a greatest leader of UK.. India UK. Shares same problems of Terrorism, Laws for citizenship in their respective countries.. High time to control infiltration of terrorist organization.. NRC, CAA, NPR is to implanted to curb terror👏"
1.58481E+18,"@MehboobaMufti What is discriminatory about CAA?
Is it a crime to grant citizenship to Hindus, Sikhs, jains and Baudhs that remained out of India in 47 after communal partition?
U didn't grant citizenship of Jnk even to descendants of sweepers for decades &amp; give moral lectures on discrimination"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"@MehboobaMufti Caa and nrc is necessary for our hindu people to come back to india and live here safely
Since your community kills them everywhere"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"Rishi Sunak: Mehbooba said – Minority became PM in UK, in India we are fighting CAA-NRC, Ravi Shankar replied https://t.co/ZlcC9mfvOt"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.58481E+18,@MehboobaMufti @aajtak India has accepted Dr. Zahir Hussain and Sh. Fakhruddin Ali Ahmed as president and many more at senior positions .Dr. Manmohan Singh was PM for 10 years all were from minority communities. CAA and NRC is required to identify illegal citizens still staying inspite of
1.5848E+18,"@MehboobaMufti Oh pakistani Mehbooba don't teach us.

Murderer of Kashmiri pandits.

Today teaching us NRC and CAA.

Yes India wants this law ."
1.5848E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5848E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5848E+18,"RT @sanjukta: @_pallavighosh @PChidambaram_IN Sikhs are included in definition of Hindus, included in CAA, no political party or group like…"
1.5848E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5848E+18,@MehboobaMufti What is the correlation of Rishi Sunak Becoming the PM of India and with the Laws NRC &amp; CAA ?
1.5848E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
1.5848E+18,"What has @ShekharGupta said about the #CAA #NRC fiasco? Were his views in immigration curiously contrary when dealing w immigrants INTO India? 🤔
#justasking #seriouskoschen https://t.co/gIVxTEnWzI"
1.5848E+18,"RT @MehboobaMufti: Proud moment that UK will have its first Indian origin PM. While all of India rightly celebrates, it would serve us well…"
